Wallace Library,3455,Internal Office,,0,,43.083714,77.676359
Wallace Library,3456,Internal Office,,0,,43.083714,77.676359
Wallace Library,3460,Internal Office,,0,,43.083714,77.676359
Wallace Library,3470,Internal Office,,0,,43.083714,77.676359
Wallace Library,3472,Internal Office,,0,,43.083714,77.676359
Wallace Library,3474,Internal Office,,0,,43.083714,77.676359
Wallace Library,3476,Internal Office,,0,,43.083714,77.676359
Wallace Library,3478,Internal Office,,0,,43.083714,77.676359
Wallace Library,3480,Internal Office,,0,,43.083714,77.676359
Wallace Library,3484,Internal Office,,0,,43.083714,77.676359
Wallace Library,3500,General Area,,0,,43.083714,77.676359
Wallace Library,3515,Internal Office,,0,,43.083714,77.676359
Wallace Library,3520 - Ladies Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,3522,Internal Office,,0,,43.083714,77.676359
Wallace Library,3525,Internal Office,,0,,43.083714,77.676359
Wallace Library,3550,Internal Office,,0,,43.083714,77.676359
Wallace Library,3551,Internal Office,,0,,43.083714,77.676359
Wallace Library,3554,Internal Office,,0,,43.083714,77.676359
Wallace Library,3556,Internal Office,,0,,43.083714,77.676359
Wallace Library,3570,Internal Office,,0,,43.083714,77.676359
Wallace Library,3591,Internal Office,,0,,43.083714,77.676359
Wallace Library,3600,General Area,,0,,43.083714,77.676359
Wallace Library,3652,Internal Office,,0,,43.083714,77.676359
Wallace Library,3654,Internal Office,,0,,43.083714,77.676359
Wallace Library,3660,Office,1,0,,43.083714,77.676359
Wallace Library,3665,Office,1,0,,43.083714,77.676359
Wallace Library,3669,Internal Office,,0,,43.083714,77.676359
Wallace Library,3670,Internal Office,,0,,43.083714,77.676359
Wallace Library,3680,Office,1,0,,43.083714,77.676359
Wallace Library,3694 - Mens Room,Bathroom,,0,,43.083714,77.676359
Wallace Library,3695,Internal Office,,0,,43.083714,77.676359
Wallace Library,3696,Internal Office,,0,,43.083714,77.676359
Wallace Library,3697,Internal Office,,0,,43.083714,77.676359
Wallace Library,3911,Internal Office,,0,,43.083714,77.676359
Wallace Library,3913,Internal Office,,0,,43.083714,77.676359
Wallace Library,3914,Internal Office,,0,,43.083714,77.676359
